target_id,pdb,chain,method,split,protein_length,site_size,total_candidate_count,qualifying_candidate_exists,best_qualifying_rank,number_of_qualifying_candidates,best_jaccard,best_centroid_distance,candidate_density,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20
5dzpB,5dzp,B,lacuna,train,349,9,15,1,1,1,0.391,,0.04297994269340974,1,1,1,1,1
5e0vA,5e0v,A,fpocket,test,249,15,15,1,2,1,0.875,,0.060240963855421686,0,1,1,1,1
5e0vA,5e0v,A,p2rank,test,249,15,6,1,2,1,0.75,,0.024096385542168676,0,1,1,1,1
5e0vA,5e0v,A,ifsitepred,test,249,15,12,1,3,2,0.438,,0.04819277108433735,0,1,1,1,1
5e0vA,5e0v,A,lacuna,test,249,15,5,0,,0,0.227,,0.020080321285140562,0,0,0,0,0
5ed0C,5ed0,C,fpocket,train,132,9,3,1,3,1,0.333,,0.022727272727272728,0,1,1,1,1
5ed0C,5ed0,C,p2rank,train,132,9,2,1,2,1,0.5,,0.015151515151515152,0,1,1,1,1
5ed0C,5ed0,C,ifsitepred,train,132,9,14,1,1,5,0.444,,0.10606060606060606,1,1,1,1,1
5ed0C,5ed0,C,lacuna,train,132,9,8,0,,0,0.13,,0.06060606060606061,0,0,0,0,0
5ellB,5ell,B,fpocket,train,235,16,14,1,1,1,0.519,,0.059574468085106386,1,1,1,1,1
5ellB,5ell,B,p2rank,train,235,16,5,1,1,1,0.577,,0.02127659574468085,1,1,1,1,1
5ellB,5ell,B,ifsitepred,train,235,16,16,1,1,2,0.542,,0.06808510638297872,1,1,1,1,1
5ellB,5ell,B,lacuna,train,235,16,18,1,1,4,0.591,,0.07659574468085106,1,1,1,1,1
5eo7A,5eo7,A,fpocket,train,310,12,19,1,2,1,0.714,,0.06129032258064516,0,1,1,1,1
5eo7A,5eo7,A,p2rank,train,310,12,10,1,2,1,0.579,,0.03225806451612903,0,1,1,1,1
5eo7A,5eo7,A,ifsitepred,train,310,12,6,1,1,2,0.5,,0.01935483870967742,1,1,1,1,1
5eo7A,5eo7,A,lacuna,train,310,12,7,0,,0,0.036,,0.02258064516129032,0,0,0,0,0
5ey7B,5ey7,B,fpocket,test,291,25,21,1,6,1,0.273,,0.07216494845360824,0,0,0,1,1
5ey7B,5ey7,B,p2rank,test,291,25,6,1,3,1,0.25,,0.020618556701030927,0,1,1,1,1
5ey7B,5ey7,B,ifsitepred,test,291,25,37,0,,0,0.16,,0.12714776632302405,0,0,0,0,0
5ey7B,5ey7,B,lacuna,test,291,25,31,1,9,2,0.5,,0.10652920962199312,0,0,0,1,1
5f12A,5f12,A,fpocket,train,194,8,10,0,,0,0.087,,0.05154639175257732,0,0,0,0,0
5f12A,5f12,A,p2rank,train,194,8,4,0,,0,0.158,,0.020618556701030927,0,0,0,0,0
5f12A,5f12,A,ifsitepred,train,194,8,24,0,,0,0.0,,0.12371134020618557,0,0,0,0,0
5f12A,5f12,A,lacuna,train,194,8,13,0,,0,0.13,,0.06701030927835051,0,0,0,0,0
5f2mD,5f2m,D,fpocket,train,326,11,20,1,17,1,0.294,,0.06134969325153374,0,0,0,0,1
5f2mD,5f2m,D,p2rank,train,326,11,8,1,4,1,0.294,,0.024539877300613498,0,0,1,1,1
5f2mD,5f2m,D,ifsitepred,train,326,11,28,1,5,8,0.364,,0.08588957055214724,0,0,1,1,1
5f2mD,5f2m,D,lacuna,train,326,11,13,1,3,1,0.273,,0.03987730061349693,0,1,1,1,1
5f3kB,5f3k,B,fpocket,train,203,15,12,1,7,1,0.278,,0.059113300492610835,0,0,0,1,1
5f3kB,5f3k,B,p2rank,train,203,15,3,0,,0,0.158,,0.014778325123152709,0,0,0,0,0
5f3kB,5f3k,B,ifsitepred,train,203,15,11,0,,0,0.222,,0.054187192118226604,0,0,0,0,0
5f3kB,5f3k,B,lacuna,train,203,15,10,1,1,1,0.357,,0.04926108374384237,1,1,1,1,1
5f46A,5f46,A,fpocket,train,150,20,12,1,2,2,0.9,,0.08,0,1,1,1,1
5f46A,5f46,A,p2rank,train,150,20,3,1,1,1,0.708,,0.02,1,1,1,1,1
5f46A,5f46,A,ifsitepred,train,150,20,21,1,1,4,0.5,,0.14,1,1,1,1,1
5f46A,5f46,A,lacuna,train,150,20,13,1,1,3,0.667,,0.08666666666666667,1,1,1,1,1
5f5jA,5f5j,A,fpocket,train,181,17,11,1,1,2,0.355,,0.06077348066298342,1,1,1,1,1
5f5jA,5f5j,A,p2rank,train,181,17,4,1,1,1,0.5,,0.022099447513812154,1,1,1,1,1
5f5jA,5f5j,A,ifsitepred,train,181,17,10,1,1,2,0.458,,0.055248618784530384,1,1,1,1,1
5f5jA,5f5j,A,lacuna,train,181,17,11,1,1,3,0.556,,0.06077348066298342,1,1,1,1,1
5f7qC,5f7q,C,fpocket,train,385,15,29,1,26,1,0.343,,0.07532467532467532,0,0,0,0,0
5f7qC,5f7q,C,p2rank,train,385,15,13,1,1,1,0.323,,0.033766233766233764,1,1,1,1,1
5f7qC,5f7q,C,ifsitepred,train,385,15,18,1,1,2,0.421,,0.046753246753246755,1,1,1,1,1
5f7qC,5f7q,C,lacuna,train,385,15,39,1,1,4,0.556,,0.1012987012987013,1,1,1,1,1
5fioB,5fio,B,fpocket,train,366,10,21,1,9,1,0.308,,0.05737704918032787,0,0,0,1,1
5fioB,5fio,B,p2rank,train,366,10,8,1,1,1,0.4,,0.02185792349726776,1,1,1,1,1
5fioB,5fio,B,ifsitepred,train,366,10,22,1,1,7,0.455,,0.060109289617486336,1,1,1,1,1
5fioB,5fio,B,lacuna,train,366,10,8,0,,0,0.185,,0.02185792349726776,0,0,0,0,0
5fsuB,5fsu,B,fpocket,train,240,21,14,1,1,3,0.522,,0.058333333333333334,1,1,1,1,1
5fsuB,5fsu,B,p2rank,train,240,21,5,1,1,1,0.565,,0.020833333333333332,1,1,1,1,1
5fsuB,5fsu,B,ifsitepred,train,240,21,18,1,1,2,0.4,,0.075,1,1,1,1,1
5fsuB,5fsu,B,lacuna,train,240,21,12,1,1,3,0.559,,0.05,1,1,1,1,1
5ggcA,5ggc,A,fpocket,train,289,18,19,1,4,1,0.5,,0.0657439446366782,0,0,1,1,1
5ggcA,5ggc,A,p2rank,train,289,18,6,1,1,1,0.684,,0.020761245674740483,1,1,1,1,1
5ggcA,5ggc,A,ifsitepred,train,289,18,27,1,7,3,0.333,,0.09342560553633218,0,0,0,1,1
5ggcA,5ggc,A,lacuna,train,289,18,20,1,1,1,0.619,,0.06920415224913495,1,1,1,1,1
5ggsZ,5ggs,Z,fpocket,train,113,5,8,0,,0,0.231,,0.07079646017699115,0,0,0,0,0
5ggsZ,5ggs,Z,p2rank,train,113,5,2,1,1,1,0.25,,0.017699115044247787,1,1,1,1,1
5ggsZ,5ggs,Z,ifsitepred,train,113,5,13,0,,0,0.0,,0.11504424778761062,0,0,0,0,0
5ggsZ,5ggs,Z,lacuna,train,113,5,5,1,1,1,0.267,,0.04424778761061947,1,1,1,1,1
5gizB,5giz,B,fpocket,train,268,21,14,1,11,1,0.261,,0.05223880597014925,0,0,0,0,1
5gizB,5giz,B,p2rank,train,268,21,1,1,1,1,0.615,,0.0037313432835820895,1,1,1,1,1
5gizB,5giz,B,ifsitepred,train,268,21,24,1,1,2,0.318,,0.08955223880597014,1,1,1,1,1
5gizB,5giz,B,lacuna,train,268,21,20,1,1,4,0.448,,0.07462686567164178,1,1,1,1,1
5gl7A,5gl7,A,fpocket,train,597,11,36,1,3,1,0.571,,0.06030150753768844,0,1,1,1,1
5gl7A,5gl7,A,p2rank,train,597,11,14,1,1,1,0.314,,0.023450586264656615,1,1,1,1,1
5gl7A,5gl7,A,ifsitepred,train,597,11,30,1,2,6,0.615,,0.05025125628140704,0,1,1,1,1
5gl7A,5gl7,A,lacuna,train,597,11,42,1,2,1,0.5,,0.07035175879396985,0,1,1,1,1
5gmoA,5gmo,A,fpocket,train,331,30,22,1,1,2,0.386,,0.06646525679758308,1,1,1,1,1
5gmoA,5gmo,A,p2rank,train,331,30,8,1,1,1,0.485,,0.02416918429003021,1,1,1,1,1
5gmoA,5gmo,A,ifsitepred,train,331,30,41,1,1,2,0.355,,0.12386706948640483,1,1,1,1,1
5gmoA,5gmo,A,lacuna,train,331,30,32,1,1,5,0.35,,0.09667673716012085,1,1,1,1,1
5h61B,5h61,B,fpocket,train,295,13,22,1,8,1,0.5,,0.07457627118644068,0,0,0,1,1
5h61B,5h61,B,p2rank,train,295,13,9,1,2,1,0.579,,0.030508474576271188,0,1,1,1,1
5h61B,5h61,B,ifsitepred,train,295,13,34,1,2,5,0.538,,0.1152542372881356,0,1,1,1,1
5h61B,5h61,B,lacuna,train,295,13,24,1,1,2,0.455,,0.08135593220338982,1,1,1,1,1
5h9kA,5h9k,A,fpocket,train,154,8,11,0,,0,0.182,,0.07142857142857142,0,0,0,0,0
5h9kA,5h9k,A,p2rank,train,154,8,2,0,,0,0.233,,0.012987012987012988,0,0,0,0,0
5h9kA,5h9k,A,ifsitepred,train,154,8,18,1,8,2,0.5,,0.11688311688311688,0,0,0,1,1
5h9kA,5h9k,A,lacuna,train,154,8,10,0,,0,0.222,,0.06493506493506493,0,0,0,0,0
5hgxA,5hgx,A,fpocket,train,676,14,43,1,23,1,0.375,,0.06360946745562131,0,0,0,0,0
5hgxA,5hgx,A,p2rank,train,676,14,17,1,7,1,0.625,,0.02514792899408284,0,0,0,1,1
5hgxA,5hgx,A,ifsitepred,train,676,14,33,1,1,3,0.375,,0.04881656804733728,1,1,1,1,1
5hgxA,5hgx,A,lacuna,train,676,14,10,0,,0,0.172,,0.014792899408284023,0,0,0,0,0
5hi5B,5hi5,B,fpocket,train,87,9,8,1,8,1,0.385,,0.09195402298850575,0,0,0,1,1
5hi5B,5hi5,B,p2rank,train,87,9,0,0,,0,0.0,,0.0,0,0,0,0,0
5hi5B,5hi5,B,ifsitepred,train,87,9,2,0,,0,0.0,,0.022988505747126436,0,0,0,0,0
5hi5B,5hi5,B,lacuna,train,87,9,3,0,,0,0.0,,0.034482758620689655,0,0,0,0,0
5hijA,5hij,A,fpocket,test,240,21,22,1,1,2,0.5,,0.09166666666666666,1,1,1,1,1
5hijA,5hij,A,p2rank,test,240,21,7,1,1,1,0.429,,0.029166666666666667,1,1,1,1,1
5hijA,5hij,A,ifsitepred,test,240,21,28,1,2,2,0.318,,0.11666666666666667,0,1,1,1,1
5hijA,5hij,A,lacuna,test,240,21,18,1,1,3,0.438,,0.075,1,1,1,1,1
5hkeB,5hke,B,fpocket,train,317,9,19,1,17,1,0.286,,0.05993690851735016,0,0,0,0,1
5hkeB,5hke,B,p2rank,train,317,9,8,0,,0,0.128,,0.025236593059936908,0,0,0,0,0
5hkeB,5hke,B,ifsitepred,train,317,9,24,1,7,3,0.444,,0.07570977917981073,0,0,0,1,1
5hkeB,5hke,B,lacuna,train,317,9,20,1,2,1,0.273,,0.06309148264984227,0,1,1,1,1
5hq8A,5hq8,A,fpocket,train,426,9,27,1,4,1,0.583,,0.06338028169014084,0,0,1,1,1
5hq8A,5hq8,A,p2rank,train,426,9,12,0,,0,0.133,,0.028169014084507043,0,0,0,0,0
5hq8A,5hq8,A,ifsitepred,train,426,9,20,0,,0,0.0,,0.046948356807511735,0,0,0,0,0
5hq8A,5hq8,A,lacuna,train,426,9,38,1,8,1,0.25,,0.0892018779342723,0,0,0,1,1
5hsmA,5hsm,A,fpocket,train,131,10,9,0,,0,0.176,,0.06870229007633588,0,0,0,0,0
5hsmA,5hsm,A,p2rank,train,131,10,0,0,,0,0.0,,0.0,0,0,0,0,0
5hsmA,5hsm,A,ifsitepred,train,131,10,20,1,10,5,0.4,,0.15267175572519084,0,0,0,1,1
5hsmA,5hsm,A,lacuna,train,131,10,9,0,,0,0.143,,0.06870229007633588,0,0,0,0,0
5htoE,5hto,E,fpocket,test,305,31,22,1,14,2,0.516,,0.07213114754098361,0,0,0,0,1
5htoE,5hto,E,p2rank,test,305,31,6,1,1,1,0.61,,0.019672131147540985,1,1,1,1,1
5htoE,5hto,E,ifsitepred,test,305,31,38,1,3,2,0.29,,0.12459016393442623,0,1,1,1,1
5htoE,5hto,E,lacuna,test,305,31,23,1,1,3,0.455,,0.07540983606557378,1,1,1,1,1
5i3tE,5i3t,E,fpocket,test,363,4,27,0,,0,0.2,,0.0743801652892562,0,0,0,0,0
5i3tE,5i3t,E,p2rank,test,363,4,11,0,,0,0.0,,0.030303030303030304,0,0,0,0,0
5i3tE,5i3t,E,ifsitepred,test,363,4,22,0,,0,0.0,,0.06060606060606061,0,0,0,0,0
5i3tE,5i3t,E,lacuna,test,363,4,27,0,,0,0.069,,0.0743801652892562,0,0,0,0,0
5i59A,5i59,A,fpocket,train,262,16,17,0,,0,0.12,,0.0648854961832061,0,0,0,0,0
5i59A,5i59,A,p2rank,train,262,16,7,1,5,1,0.5,,0.026717557251908396,0,0,1,1,1
5i59A,5i59,A,ifsitepred,train,262,16,5,1,4,1,0.438,,0.019083969465648856,0,0,1,1,1
5i59A,5i59,A,lacuna,train,262,16,15,1,1,2,0.536,,0.05725190839694656,1,1,1,1,1
5i5dD,5i5d,D,fpocket,train,342,7,22,1,14,1,0.6,,0.06432748538011696,0,0,0,0,1
5i5dD,5i5d,D,p2rank,train,342,7,9,1,3,1,0.375,,0.02631578947368421,0,1,1,1,1
5i5dD,5i5d,D,ifsitepred,train,342,7,21,0,,0,0.2,,0.06140350877192982,0,0,0,0,0
5i5dD,5i5d,D,lacuna,train,342,7,26,1,7,1,0.417,,0.07602339181286549,0,0,0,1,1
5icsC,5ics,C,fpocket,train,259,8,12,0,,0,0.071,,0.04633204633204633,0,0,0,0,0
5icsC,5ics,C,p2rank,train,259,8,4,0,,0,0.039,,0.015444015444015444,0,0,0,0,0
5icsC,5ics,C,ifsitepred,train,259,8,30,1,10,1,0.444,,0.11583011583011583,0,0,0,1,1
5icsC,5ics,C,lacuna,train,259,8,8,0,,0,0.103,,0.03088803088803089,0,0,0,0,0
5ighA,5igh,A,fpocket,test,301,24,26,1,5,1,0.308,,0.08637873754152824,0,0,1,1,1
5ighA,5igh,A,p2rank,test,301,24,8,1,2,1,0.353,,0.026578073089700997,0,1,1,1,1
5ighA,5igh,A,ifsitepred,test,301,24,52,1,1,1,0.333,,0.17275747508305647,1,1,1,1,1
5ighA,5igh,A,lacuna,test,301,24,23,1,1,2,0.379,,0.07641196013289037,1,1,1,1,1
5ihbA,5ihb,A,fpocket,train,213,8,9,1,1,1,0.357,,0.04225352112676056,1,1,1,1,1
5ihbA,5ihb,A,p2rank,train,213,8,3,0,,0,0.158,,0.014084507042253521,0,0,0,0,0
5ihbA,5ihb,A,ifsitepred,train,213,8,1,0,,0,0.083,,0.004694835680751174,0,0,0,0,0
5ihbA,5ihb,A,lacuna,train,213,8,4,0,,0,0.05,,0.018779342723004695,0,0,0,0,0
5ilkA,5ilk,A,fpocket,train,536,14,33,0,,0,0.204,,0.061567164179104475,0,0,0,0,0
5ilkA,5ilk,A,p2rank,train,536,14,19,0,,0,0.159,,0.03544776119402985,0,0,0,0,0
5ilkA,5ilk,A,ifsitepred,train,536,14,16,1,2,1,0.421,,0.029850746268656716,0,1,1,1,1
5ilkA,5ilk,A,lacuna,train,536,14,60,0,,0,0.205,,0.11194029850746269,0,0,0,0,0
5ioxA,5iox,A,fpocket,train,155,6,11,1,9,1,0.286,,0.07096774193548387,0,0,0,1,1
5ioxA,5iox,A,p2rank,train,155,6,3,1,2,1,0.25,,0.01935483870967742,0,1,1,1,1
5ioxA,5iox,A,ifsitepred,train,155,6,20,1,8,1,0.286,,0.12903225806451613,0,0,0,1,1
5ioxA,5iox,A,lacuna,train,155,6,4,1,2,1,0.25,,0.025806451612903226,0,1,1,1,1
5jhtA,5jht,A,fpocket,train,181,13,15,1,7,1,0.533,,0.08287292817679558,0,0,0,1,1
5jhtA,5jht,A,p2rank,train,181,13,4,1,1,1,0.323,,0.022099447513812154,1,1,1,1,1
5jhtA,5jht,A,ifsitepred,train,181,13,18,1,9,1,0.308,,0.09944751381215469,0,0,0,1,1
5jhtA,5jht,A,lacuna,train,181,13,16,1,3,2,0.562,,0.08839779005524862,0,1,1,1,1
5k3aA,5k3a,A,fpocket,train,295,8,13,1,1,1,0.25,,0.04406779661016949,1,1,1,1,1
5k3aA,5k3a,A,p2rank,train,295,8,7,1,3,1,0.308,,0.023728813559322035,0,1,1,1,1
5k3aA,5k3a,A,ifsitepred,train,295,8,9,1,1,4,0.4,,0.030508474576271188,1,1,1,1,1
5k3aA,5k3a,A,lacuna,train,295,8,19,1,1,1,0.304,,0.06440677966101695,1,1,1,1,1
5k7kA,5k7k,A,fpocket,train,455,7,34,1,8,1,0.417,,0.07472527472527472,0,0,0,1,1
5k7kA,5k7k,A,p2rank,train,455,7,13,0,,0,0.018,,0.02857142857142857,0,0,0,0,0
5k7kA,5k7k,A,ifsitepred,train,455,7,60,0,,0,0.077,,0.13186813186813187,0,0,0,0,0
5k7kA,5k7k,A,lacuna,train,455,7,43,0,,0,0.13,,0.0945054945054945,0,0,0,0,0
5kcgB,5kcg,B,fpocket,test,397,15,27,1,23,2,0.316,,0.06801007556675064,0,0,0,0,0
5kcgB,5kcg,B,p2rank,test,397,15,9,0,,0,0.222,,0.022670025188916875,0,0,0,0,0
5kcgB,5kcg,B,ifsitepred,test,397,15,29,1,15,1,0.25,,0.07304785894206549,0,0,0,0,1
5kcgB,5kcg,B,lacuna,test,397,15,42,1,4,1,0.385,,0.10579345088161209,0,0,1,1,1
5kopD,5kop,D,fpocket,train,457,7,34,1,20,1,0.308,,0.07439824945295405,0,0,0,0,1
5kopD,5kop,D,p2rank,train,457,7,14,0,,0,0.182,,0.030634573304157548,0,0,0,0,0
5kopD,5kop,D,ifsitepred,train,457,7,32,0,,0,0.222,,0.0700218818380744,0,0,0,0,0
5kopD,5kop,D,lacuna,train,457,7,41,0,,0,0.2,,0.08971553610503283,0,0,0,0,0
5l45A,5l45,A,fpocket,train,278,20,16,1,9,1,0.682,,0.05755395683453238,0,0,0,1,1
5l45A,5l45,A,p2rank,train,278,20,7,1,1,1,0.308,,0.025179856115107913,1,1,1,1,1
5l45A,5l45,A,ifsitepred,train,278,20,48,1,1,2,0.36,,0.17266187050359713,1,1,1,1,1
5l45A,5l45,A,lacuna,train,278,20,10,1,1,3,0.275,,0.03597122302158273,1,1,1,1,1
5lccA,5lcc,A,fpocket,train,189,25,10,1,2,2,0.462,,0.05291005291005291,0,1,1,1,1
5lccA,5lcc,A,p2rank,train,189,25,2,1,1,2,0.32,,0.010582010582010581,1,1,1,1,1
5lccA,5lcc,A,ifsitepred,train,189,25,26,1,1,3,0.32,,0.13756613756613756,1,1,1,1,1
5lccA,5lcc,A,lacuna,train,189,25,10,1,1,2,0.618,,0.05291005291005291,1,1,1,1,1
5lgrB,5lgr,B,fpocket,train,343,7,18,0,,0,0.0,,0.052478134110787174,0,0,0,0,0
5lgrB,5lgr,B,p2rank,train,343,7,2,0,,0,0.0,,0.0058309037900874635,0,0,0,0,0
5lgrB,5lgr,B,ifsitepred,train,343,7,15,0,,0,0.0,,0.043731778425655975,0,0,0,0,0
5lgrB,5lgr,B,lacuna,train,343,7,5,0,,0,0.118,,0.014577259475218658,0,0,0,0,0
5locA,5loc,A,fpocket,test,320,27,24,1,3,2,0.333,,0.075,0,1,1,1,1
5locA,5loc,A,p2rank,test,320,27,9,1,1,2,0.372,,0.028125,1,1,1,1,1
5locA,5loc,A,ifsitepred,test,320,27,44,1,1,2,0.333,,0.1375,1,1,1,1,1
5locA,5loc,A,lacuna,test,320,27,26,1,2,1,0.345,,0.08125,0,1,1,1,1
5lorB,5lor,B,fpocket,train,291,9,22,1,9,2,0.636,,0.07560137457044673,0,0,0,1,1
5lorB,5lor,B,p2rank,train,291,9,7,0,,0,0.211,,0.024054982817869417,0,0,0,0,0
5lorB,5lor,B,ifsitepred,train,291,9,27,1,3,6,0.667,,0.09278350515463918,0,1,1,1,1
5lorB,5lor,B,lacuna,train,291,9,24,1,3,2,0.375,,0.08247422680412371,0,1,1,1,1
5lqjC,5lqj,C,fpocket,train,213,13,8,1,2,2,0.467,,0.03755868544600939,0,1,1,1,1
5lqjC,5lqj,C,p2rank,train,213,13,2,1,1,2,0.269,,0.009389671361502348,1,1,1,1,1
5lqjC,5lqj,C,ifsitepred,train,213,13,26,1,2,3,0.429,,0.12206572769953052,0,1,1,1,1
5lqjC,5lqj,C,lacuna,train,213,13,16,1,1,2,0.381,,0.07511737089201878,1,1,1,1,1
5lsoA,5lso,A,fpocket,train,103,8,2,1,1,1,0.357,,0.019417475728155338,1,1,1,1,1
5lsoA,5lso,A,p2rank,train,103,8,1,1,1,1,0.385,,0.009708737864077669,1,1,1,1,1
5lsoA,5lso,A,ifsitepred,train,103,8,6,1,1,1,0.357,,0.05825242718446602,1,1,1,1,1
5lsoA,5lso,A,lacuna,train,103,8,4,1,1,1,0.35,,0.038834951456310676,1,1,1,1,1
5lxhB,5lxh,B,fpocket,train,115,6,11,0,,0,0.077,,0.09565217391304348,0,0,0,0,0
5lxhB,5lxh,B,p2rank,train,115,6,3,0,,0,0.0,,0.02608695652173913,0,0,0,0,0
5lxhB,5lxh,B,ifsitepred,train,115,6,6,0,,0,0.0,,0.05217391304347826,0,0,0,0,0
5lxhB,5lxh,B,lacuna,train,115,6,8,0,,0,0.129,,0.06956521739130435,0,0,0,0,0
5mbtC,5mbt,C,fpocket,train,282,10,12,1,8,1,0.286,,0.0425531914893617,0,0,0,1,1
5mbtC,5mbt,C,p2rank,train,282,10,4,0,,0,0.071,,0.014184397163120567,0,0,0,0,0
5mbtC,5mbt,C,ifsitepred,train,282,10,20,1,3,3,0.5,,0.07092198581560284,0,1,1,1,1
5mbtC,5mbt,C,lacuna,train,282,10,20,1,2,1,0.462,,0.07092198581560284,0,1,1,1,1
5mcaA,5mca,A,fpocket,train,159,14,6,1,6,1,0.667,,0.03773584905660377,0,0,0,1,1
5mcaA,5mca,A,p2rank,train,159,14,2,1,1,1,0.8,,0.012578616352201259,1,1,1,1,1
5mcaA,5mca,A,ifsitepred,train,159,14,6,1,1,3,0.5,,0.03773584905660377,1,1,1,1,1
5mcaA,5mca,A,lacuna,train,159,14,1,0,,0,0.0,,0.006289308176100629,0,0,0,0,0
5mf2D,5mf2,D,fpocket,train,187,5,11,0,,0,0.0,,0.058823529411764705,0,0,0,0,0
5mf2D,5mf2,D,p2rank,train,187,5,2,0,,0,0.0,,0.0106951871657754,0,0,0,0,0
5mf2D,5mf2,D,ifsitepred,train,187,5,0,0,,0,0.0,,0.0,0,0,0,0,0
5mf2D,5mf2,D,lacuna,train,187,5,1,0,,0,0.0,,0.0053475935828877,0,0,0,0,0
5mkbB,5mkb,B,fpocket,train,373,10,24,1,3,1,0.25,,0.064343163538874,0,1,1,1,1
5mkbB,5mkb,B,p2rank,train,373,10,10,1,1,1,0.3,,0.02680965147453083,1,1,1,1,1
5mkbB,5mkb,B,ifsitepred,train,373,10,29,1,5,8,0.4,,0.0777479892761394,0,0,1,1,1
5mkbB,5mkb,B,lacuna,train,373,10,21,0,,0,0.227,,0.05630026809651475,0,0,0,0,0
5nchB,5nch,B,fpocket,train,253,14,12,1,7,1,0.423,,0.04743083003952569,0,0,0,1,1
5nchB,5nch,B,p2rank,train,253,14,6,1,1,1,0.364,,0.023715415019762844,1,1,1,1,1
5nchB,5nch,B,ifsitepred,train,253,14,14,1,2,1,0.6,,0.05533596837944664,0,1,1,1,1
5nchB,5nch,B,lacuna,train,253,14,9,1,1,1,0.448,,0.03557312252964427,1,1,1,1,1
5niaA,5nia,A,fpocket,train,609,13,34,1,1,1,0.368,,0.05582922824302135,1,1,1,1,1
5niaA,5nia,A,p2rank,train,609,13,16,0,,0,0.082,,0.026272577996715927,0,0,0,0,0
5niaA,5nia,A,ifsitepred,train,609,13,16,0,,0,0.227,,0.026272577996715927,0,0,0,0,0
5niaA,5nia,A,lacuna,train,609,13,23,1,16,1,0.308,,0.03776683087027915,0,0,0,0,1
5ninB,5nin,B,fpocket,train,141,21,11,1,2,1,0.379,,0.07801418439716312,0,1,1,1,1
5ninB,5nin,B,p2rank,train,141,21,4,0,,0,0.2,,0.028368794326241134,0,0,0,0,0
5ninB,5nin,B,ifsitepred,train,141,21,9,1,4,1,0.273,,0.06382978723404255,0,0,1,1,1
5ninB,5nin,B,lacuna,train,141,21,8,1,1,2,0.375,,0.05673758865248227,1,1,1,1,1
5nr9B,5nr9,B,fpocket,train,280,12,20,1,1,1,0.444,,0.07142857142857142,1,1,1,1,1
5nr9B,5nr9,B,p2rank,train,280,12,4,1,1,1,0.306,,0.014285714285714285,1,1,1,1,1
5nr9B,5nr9,B,ifsitepred,train,280,12,19,1,1,5,0.667,,0.06785714285714285,1,1,1,1,1
5nr9B,5nr9,B,lacuna,train,280,12,6,1,1,3,0.389,,0.02142857142857143,1,1,1,1,1
5ny2A,5ny2,A,fpocket,train,262,5,17,1,15,1,0.5,,0.0648854961832061,0,0,0,0,1
5ny2A,5ny2,A,p2rank,train,262,5,4,0,,0,0.0,,0.015267175572519083,0,0,0,0,0
5ny2A,5ny2,A,ifsitepred,train,262,5,10,0,,0,0.0,,0.03816793893129771,0,0,0,0,0
5ny2A,5ny2,A,lacuna,train,262,5,17,0,,0,0.038,,0.0648854961832061,0,0,0,0,0
5nz1G,5nz1,G,fpocket,train,192,20,17,1,1,1,0.429,,0.08854166666666667,1,1,1,1,1
5nz1G,5nz1,G,p2rank,train,192,20,4,1,1,1,0.414,,0.020833333333333332,1,1,1,1,1
5nz1G,5nz1,G,ifsitepred,train,192,20,21,1,1,2,0.393,,0.109375,1,1,1,1,1
5nz1G,5nz1,G,lacuna,train,192,20,17,1,1,2,0.522,,0.08854166666666667,1,1,1,1,1
5nzmA,5nzm,A,fpocket,train,483,25,33,1,5,2,0.481,,0.06832298136645963,0,0,1,1,1
5nzmA,5nzm,A,p2rank,train,483,25,11,1,1,2,0.517,,0.022774327122153208,1,1,1,1,1
5nzmA,5nzm,A,ifsitepred,train,483,25,33,1,1,2,0.346,,0.06832298136645963,1,1,1,1,1
5nzmA,5nzm,A,lacuna,train,483,25,41,1,4,1,0.286,,0.08488612836438923,0,0,1,1,1
5nzxA,5nzx,A,fpocket,train,336,11,27,1,8,1,0.769,,0.08035714285714286,0,0,0,1,1
5nzxA,5nzx,A,p2rank,train,336,11,5,1,5,1,0.667,,0.01488095238095238,0,0,1,1,1
5nzxA,5nzx,A,ifsitepred,train,336,11,27,1,19,1,0.417,,0.08035714285714286,0,0,0,0,1
5nzxA,5nzx,A,lacuna,train,336,11,19,0,,0,0.12,,0.05654761904761905,0,0,0,0,0
5o1mA,5o1m,A,fpocket,train,371,12,27,1,22,1,0.25,,0.07277628032345014,0,0,0,0,0
5o1mA,5o1m,A,p2rank,train,371,12,8,1,7,1,0.462,,0.0215633423180593,0,0,0,1,1
5o1mA,5o1m,A,ifsitepred,train,371,12,9,0,,0,0.0,,0.02425876010781671,0,0,0,0,0
5o1mA,5o1m,A,lacuna,train,371,12,34,1,8,1,0.379,,0.09164420485175202,0,0,0,1,1
5o8bA,5o8b,A,fpocket,test,243,4,19,0,,0,0.067,,0.07818930041152264,0,0,0,0,0
5o8bA,5o8b,A,p2rank,test,243,4,4,0,,0,0.0,,0.01646090534979424,0,0,0,0,0
5o8bA,5o8b,A,ifsitepred,test,243,4,6,0,,0,0.0,,0.024691358024691357,0,0,0,0,0
5o8bA,5o8b,A,lacuna,test,243,4,12,0,,0,0.0,,0.04938271604938271,0,0,0,0,0
5ojxA,5ojx,A,fpocket,train,215,15,19,1,5,2,0.381,,0.08837209302325581,0,0,1,1,1
5ojxA,5ojx,A,p2rank,train,215,15,4,1,1,1,0.368,,0.018604651162790697,1,1,1,1,1
